pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio
125077,146.0,0.0,Haryana,Sirsa,1958.0,2605.0,198.0,2238.0,0.0,2156.0,0.10107197549770292
125078,149.0,0.0,Haryana,Sirsa,1731.0,2351.0,67.0,1517.0,0.0,1798.0,0.03868360277136259
125101,70.0,0.0,Haryana,Sirsa,508.0,1182.0,24.0,319.0,0.0,532.0,0.047151277013752456
125102,204.0,0.0,Haryana,Sirsa,2943.0,4612.0,595.0,4780.0,0.0,3538.0,0.20210597826086957
125103,181.0,0.0,Haryana,Sirsa,1944.0,2850.0,132.0,2151.0,0.0,2076.0,0.067866323907455
125104,340.0,0.0,Haryana,Sirsa,4135.0,6078.0,669.0,7291.0,0.0,4804.0,0.16175048355899418
125106,145.0,0.0,Haryana,Fatehabad,1763.0,2780.0,110.0,1025.0,0.0,1873.0,0.06235827664399093
125110,254.0,0.0,Haryana,Sirsa,3046.0,4488.0,203.0,2197.0,0.0,3249.0,0.06662290777814243
125111,282.0,1.0,Haryana,Fatehabad,2500.0,2865.0,671.0,4679.0,0.0035211267605633804,3171.0,0.2682926829268293
125112,149.0,0.0,Haryana,Fatehabad,1335.0,1879.0,120.0,1459.0,0.0,1455.0,0.08982035928143713
125113,287.0,0.0,Haryana,Hisar,3031.0,3482.0,155.0,1430.0,0.0,3186.0,0.05112137203166227
125120,436.0,6.0,Haryana,Fatehabad,4305.0,6745.0,483.0,3945.0,0.013544018058690745,4788.0,0.1121690664189503
125121,476.0,0.0,Haryana,Hisar,5743.0,7292.0,751.0,7591.0,0.0,6494.0,0.1307451253481894
125133,99.0,0.0,Haryana,Fatehabad,1279.0,3012.0,67.0,629.0,0.0,1346.0,0.05234375
125201,230.0,0.0,Haryana,Sirsa,3475.0,5506.0,344.0,3367.0,0.0,3819.0,0.09896432681242807
126101,280.0,0.0,Haryana,Jind,1841.0,2682.0,490.0,4539.0,0.0,2331.0,0.26601520086862107
126102,949.0,0.0,Haryana,Jind,7768.0,12779.0,1577.0,10943.0,0.0,9345.0,0.20298622731368257
126110,76.0,0.0,Haryana,Jind,682.0,1111.0,70.0,593.0,0.0,752.0,0.10248901903367497
126111,137.0,0.0,Haryana,Jind,894.0,1662.0,42.0,526.0,0.0,936.0,0.04692737430167598
126112,384.0,0.0,Haryana,Jind,4208.0,8584.0,508.0,4141.0,0.0,4716.0,0.12069375148491328
126113,182.0,0.0,Haryana,Jind,1718.0,2562.0,137.0,1604.0,0.0,1855.0,0.07969749854566609
126114,237.0,0.0,Haryana,Jind,1521.0,3350.0,119.0,991.0,0.0,1640.0,0.07818659658344283
126115,337.0,0.0,Haryana,Jind,3154.0,5464.0,384.0,3328.0,0.0,3538.0,0.12171156893819335
126116,796.0,0.0,Haryana,Jind,9467.0,12068.0,1241.0,9439.0,0.0,10708.0,0.1310730882974229
126125,192.0,0.0,Haryana,Jind,1731.0,3652.0,160.0,1377.0,0.0,1891.0,0.09237875288683603
126152,159.0,0.0,Haryana,Jind,1893.0,2477.0,195.0,1609.0,0.0,2088.0,0.10295670538542767
127020,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127021,743.0,7.0,Haryana,Bhiwani,8145.0,13574.0,1190.0,7589.0,0.009320905459387484,9335.0,0.14608396759145592
127022,75.0,0.0,Haryana,Bhiwani,649.0,788.0,118.0,902.0,0.0,767.0,0.18153846153846154
127025,55.0,0.0,Haryana,Bhiwani,754.0,918.0,67.0,495.0,0.0,821.0,0.08874172185430464
127026,130.0,0.0,Haryana,Charkhi Dadri,1039.0,1360.0,83.0,781.0,0.0,1122.0,0.0798076923076923
127027,69.0,1.0,Haryana,Bhiwani,607.0,1533.0,81.0,418.0,0.014084507042253521,688.0,0.13322368421052633
127028,152.0,1.0,Haryana,Bhiwani,1408.0,1736.0,75.0,808.0,0.006493506493506494,1483.0,0.053229240596167494
127029,77.0,0.0,Haryana,Bhiwani,989.0,1871.0,66.0,615.0,0.0,1055.0,0.06666666666666667
127030,133.0,0.0,Haryana,Bhiwani,1060.0,1631.0,122.0,1299.0,0.0,1182.0,0.11498586239396795
127031,127.0,2.0,Haryana,Bhiwani,1633.0,2719.0,217.0,1225.0,0.015384615384615385,1850.0,0.13280293757649939
127032,202.0,0.0,Haryana,Bhiwani,2169.0,3898.0,149.0,1068.0,0.0,2318.0,0.06866359447004608
127035,114.0,0.0,Haryana,Bhiwani,786.0,1596.0,53.0,385.0,0.0,839.0,0.06734434561626429
127040,293.0,1.0,Haryana,Bhiwani,2666.0,4705.0,273.0,1962.0,0.003389830508474576,2939.0,0.10236220472440945
127041,111.0,0.0,Haryana,Bhiwani,1074.0,2146.0,37.0,322.0,0.0,1111.0,0.03441860465116279
127042,71.0,0.0,Haryana,Charkhi Dadri,859.0,1346.0,126.0,791.0,0.0,985.0,0.14651162790697675
127043,119.0,0.0,Haryana,Bhiwani,1147.0,1516.0,87.0,986.0,0.0,1234.0,0.07578397212543554
127045,36.0,0.0,Haryana,Bhiwani,306.0,414.0,24.0,120.0,0.0,330.0,0.0781758957654723
127046,199.0,0.0,Haryana,Bhiwani,2022.0,3093.0,419.0,2567.0,0.0,2441.0,0.20711814137419673
127110,20.0,0.0,Haryana,Bhiwani,222.0,349.0,13.0,98.0,0.0,235.0,0.05829596412556054
127111,89.0,0.0,Haryana,Bhiwani,1249.0,2091.0,152.0,1067.0,0.0,1401.0,0.1216
127114,89.0,0.0,Haryana,Bhiwani,919.0,1787.0,87.0,619.0,0.0,1006.0,0.09456521739130434
127201,300.0,4.0,Haryana,Bhiwani,2709.0,3924.0,342.0,3652.0,0.013114754098360656,3051.0,0.12619926199261994
127306,375.0,0.0,Haryana,Bhiwani,2587.0,3525.0,935.0,5699.0,0.0,3522.0,0.36128284389489956
127307,74.0,0.0,Haryana,Bhiwani,580.0,667.0,92.0,813.0,0.0,672.0,0.15834767641996558
127308,136.0,0.0,Haryana,Bhiwani,2255.0,2739.0,209.0,1874.0,0.0,2464.0,0.09264184397163121
127309,157.0,0.0,Haryana,Bhiwani,1501.0,2502.0,319.0,2057.0,0.0,1820.0,0.21238348868175766
127310,145.0,0.0,Haryana,Charkhi Dadri,1364.0,1632.0,262.0,1960.0,0.0,1626.0,0.19194139194139195
127311,8.0,0.0,Haryana,Charkhi Dadri,2.0,2.0,2.0,16.0,0.0,4.0,0.6666666666666666
127312,63.0,0.0,Haryana,Charkhi Dadri,190.0,469.0,102.0,489.0,0.0,292.0,0.5340314136125655
131001,1271.0,31.0,Haryana,Sonipat,9328.0,9350.0,3715.0,23231.0,0.023791250959324637,13043.0,0.3982206024225533
131021,139.0,0.0,Haryana,Sonipat,1079.0,1349.0,359.0,2000.0,0.0,1438.0,0.33240740740740743
131022,66.0,0.0,Haryana,Sonipat,590.0,652.0,24.0,238.0,0.0,614.0,0.04060913705583756
131023,175.0,0.0,Haryana,Sonipat,1361.0,1878.0,318.0,2401.0,0.0,1679.0,0.23348017621145375
131024,99.0,0.0,Haryana,Sonipat,693.0,1143.0,100.0,724.0,0.0,793.0,0.1440922190201729
131027,140.0,0.0,Haryana,Sonipat,1225.0,1366.0,172.0,1301.0,0.0,1397.0,0.1402936378466558
131028,83.0,2.0,Haryana,Sonipat,859.0,1066.0,174.0,1866.0,0.023255813953488372,1033.0,0.20232558139534884
131029,97.0,1.0,Haryana,Sonipat,981.0,1276.0,240.0,1311.0,0.010101010101010102,1221.0,0.24439918533604887
131039,113.0,0.0,Haryana,Sonipat,813.0,1111.0,82.0,617.0,0.0,895.0,0.10073710073710074
131101,483.0,1.0,Haryana,Sonipat,3795.0,5316.0,680.0,4497.0,0.002061855670103093,4475.0,0.1791359325605901
131102,105.0,2.0,Haryana,Sonipat,792.0,1371.0,41.0,254.0,0.018518518518518517,833.0,0.05170239596469105
131103,102.0,0.0,Haryana,Sonipat,849.0,1142.0,136.0,1026.0,0.0,985.0,0.16
131301,589.0,0.0,Haryana,Sonipat,5242.0,9325.0,966.0,7271.0,0.0,6208.0,0.1842456608811749
131302,149.0,0.0,Haryana,Sonipat,1233.0,2826.0,200.0,1665.0,0.0,1433.0,0.1620745542949757
131304,76.0,0.0,Haryana,Sonipat,745.0,1511.0,51.0,396.0,0.0,796.0,0.06836461126005362
131305,66.0,0.0,Haryana,Sonipat,567.0,940.0,27.0,285.0,0.0,594.0,0.04753521126760563
131306,112.0,0.0,Haryana,Sonipat,887.0,2210.0,74.0,424.0,0.0,961.0,0.08333333333333333
131402,216.0,0.0,Haryana,Sonipat,1548.0,2766.0,241.0,2154.0,0.0,1789.0,0.15558424790187217
131403,42.0,0.0,Haryana,Sonipat,475.0,746.0,40.0,346.0,0.0,515.0,0.08403361344537816
131408,129.0,0.0,Haryana,Sonipat,1079.0,1821.0,81.0,716.0,0.0,1160.0,0.075
131409,62.0,0.0,Haryana,Sonipat,483.0,864.0,27.0,193.0,0.0,510.0,0.05578512396694215
132001,1121.0,3.0,Haryana,Karnal,10888.0,15927.0,3616.0,21592.0,0.0026666666666666666,14504.0,0.33207824409955
132022,76.0,0.0,Haryana,Karnal,581.0,991.0,47.0,277.0,0.0,628.0,0.08075601374570447
132023,75.0,0.0,Haryana,Karnal,583.0,1046.0,108.0,658.0,0.0,691.0,0.18493150684931506
132024,113.0,1.0,Haryana,Karnal,1569.0,3603.0,167.0,1361.0,0.008695652173913044,1736.0,0.10636942675159236
132036,117.0,0.0,Haryana,Karnal,1310.0,2029.0,83.0,356.0,0.0,1393.0,0.06331045003813883
132037,111.0,1.0,Haryana,Karnal,895.0,1530.0,123.0,774.0,0.008849557522123894,1018.0,0.13727678571428573
132039,335.0,0.0,Haryana,Karnal,2670.0,5114.0,284.0,2381.0,0.0,2954.0,0.10632721827031075
132040,148.0,0.0,Haryana,Karnal,937.0,2075.0,98.0,410.0,0.0,1035.0,0.1044776119402985
132041,276.0,1.0,Haryana,Karnal,2123.0,5035.0,280.0,2078.0,0.0035971223021582736,2403.0,0.1318267419962335
132046,111.0,0.0,Haryana,Karnal,839.0,1752.0,65.0,407.0,0.0,904.0,0.07738095238095238
132054,152.0,0.0,Haryana,Karnal,1309.0,2843.0,170.0,1149.0,0.0,1479.0,0.1297709923664122
132101,324.0,1.0,Haryana,Panipat,2704.0,4582.0,580.0,4660.0,0.003067484662576687,3284.0,0.2144177449168207
132102,35.0,0.0,Haryana,Panipat,358.0,650.0,61.0,535.0,0.0,419.0,0.16991643454038996
132103,4150.0,44.0,Haryana,Panipat,19853.0,28422.0,7663.0,46825.0,0.010488676996424315,27516.0,0.38596756321144354
132104,156.0,1.0,Haryana,Panipat,1558.0,3067.0,163.0,1107.0,0.006329113924050633,1721.0,0.10455420141116101
132105,82.0,1.0,Haryana,Panipat,584.0,819.0,55.0,386.0,0.011904761904761904,639.0,0.09401709401709402
132106,5.0,0.0,Haryana,Panipat,27.0,40.0,5.0,41.0,0.0,32.0,0.17857142857142858
132107,154.0,0.0,Haryana,Panipat,1524.0,2934.0,250.0,1659.0,0.0,1774.0,0.16393442622950818
132108,93.0,0.0,Haryana,Panipat,698.0,1101.0,83.0,648.0,0.0,781.0,0.11874105865522175
132113,242.0,0.0,Haryana,Panipat,1875.0,3089.0,320.0,2317.0,0.0,2195.0,0.17057569296375266
132114,745.0,0.0,Haryana,Karnal,3951.0,7814.0,1066.0,6632.0,0.0,5017.0,0.26973684210526316
132115,50.0,0.0,Haryana,Panipat,410.0,550.0,27.0,249.0,0.0,437.0,0.06569343065693431
132116,172.0,0.0,Haryana,Karnal,1965.0,4286.0,456.0,2721.0,0.0,2421.0,0.23194303153611392
132117,170.0,0.0,Haryana,Karnal,1544.0,4352.0,172.0,1004.0,0.0,1716.0,0.11132686084142394
132122,58.0,0.0,Haryana,Panipat,546.0,795.0,30.0,252.0,0.0,576.0,0.054844606946983544
132140,68.0,0.0,Haryana,Panipat,594.0,951.0,134.0,540.0,0.0,728.0,0.22521008403361345
132145,81.0,0.0,Haryana,Panipat,695.0,1347.0,60.0,434.0,0.0,755.0,0.08620689655172414
132157,139.0,2.0,Haryana,Karnal,1260.0,3198.0,93.0,503.0,0.014084507042253521,1353.0,0.07375099127676447
133001,398.0,1.0,Haryana,Ambala,4290.0,6480.0,950.0,6474.0,0.0025,5240.0,0.2213936145420648
133004,155.0,0.0,Haryana,Ambala,1416.0,2536.0,118.0,809.0,0.0,1534.0,0.08327452364149612
133005,76.0,0.0,Haryana,Ambala,769.0,843.0,57.0,694.0,0.0,826.0,0.07402597402597402
133006,10.0,0.0,Haryana,Ambala,116.0,162.0,7.0,78.0,0.0,123.0,0.05982905982905983
133021,16.0,0.0,Haryana,Ambala,229.0,236.0,21.0,148.0,0.0,250.0,0.09130434782608696
133101,61.0,0.0,Haryana,Ambala,427.0,844.0,25.0,315.0,0.0,452.0,0.05841121495327103
133102,74.0,0.0,Haryana,Ambala,593.0,1209.0,24.0,348.0,0.0,617.0,0.04040404040404041
133103,209.0,0.0,Haryana,Yamuna Nagar,1754.0,3816.0,410.0,2667.0,0.0,2164.0,0.2336182336182336
133104,132.0,0.0,Haryana,Ambala,1110.0,1815.0,88.0,868.0,0.0,1198.0,0.07920792079207921
133105,13.0,0.0,Haryana,Yamuna Nagar,109.0,327.0,9.0,85.0,0.0,118.0,0.08181818181818182
133201,129.0,10.0,Haryana,Ambala,1345.0,2221.0,105.0,893.0,0.07142857142857142,1450.0,0.07800891530460624
133202,77.0,0.0,Haryana,Ambala,630.0,1271.0,40.0,389.0,0.0,670.0,0.06339144215530904
133203,100.0,0.0,Haryana,Ambala,969.0,1807.0,76.0,846.0,0.0,1045.0,0.07835051546391752
133204,177.0,0.0,Haryana,Yamuna Nagar,1801.0,4304.0,174.0,1718.0,0.0,1975.0,0.09655937846836848
133205,94.0,1.0,Haryana,Ambala,1202.0,2194.0,140.0,969.0,0.010416666666666666,1342.0,0.11637572734829593
133206,89.0,0.0,Haryana,Yamuna Nagar,904.0,2162.0,57.0,502.0,0.0,961.0,0.06298342541436464
133301,34.0,0.0,Haryana,Panchkula,398.0,409.0,39.0,357.0,0.0,437.0,0.09774436090225563
133302,102.0,0.0,Haryana,Panchkula,1843.0,2493.0,429.0,1944.0,0.0,2272.0,0.232646420824295
134002,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134003,949.0,17.0,Haryana,Ambala,7580.0,15072.0,1344.0,8423.0,0.017580144777662874,8924.0,0.1772853185595568
134007,69.0,0.0,Haryana,Ambala,556.0,1193.0,127.0,932.0,0.0,683.0,0.22800718132854578
134011,19.0,0.0,Haryana,Ambala,165.0,444.0,14.0,89.0,0.0,179.0,0.08433734939759036
134101,3.0,0.0,Haryana,Panchkula,39.0,23.0,9.0,32.0,0.0,48.0,0.225
134102,188.0,0.0,Haryana,Panchkula,2912.0,2873.0,1189.0,6281.0,0.0,4101.0,0.4081702711980776
134103,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
134104,20.0,0.0,Haryana,Panchkula,204.0,221.0,17.0,205.0,0.0,221.0,0.08292682926829269
134105,0.0,0.0,0,0,2.0,3.0,2.0,50.0,0.0,4.0,0.6666666666666666
134107,42.0,0.0,Haryana,Panchkula,555.0,501.0,34.0,461.0,0.0,589.0,0.06115107913669065
134108,26.0,1.0,Haryana,Panchkula,432.0,278.0,68.0,293.0,0.03571428571428571,500.0,0.15704387990762125
134109,165.0,0.0,Haryana,Panchkula,2452.0,2155.0,392.0,2991.0,0.0,2844.0,0.15980432123929883
134112,50.0,0.0,Haryana,Panchkula,869.0,738.0,239.0,1567.0,0.0,1108.0,0.2747126436781609
134113,141.0,0.0,Haryana,Panchkula,2418.0,1881.0,1229.0,4714.0,0.0,3647.0,0.5080611823067384
134114,32.0,0.0,Haryana,Panchkula,286.0,201.0,48.0,367.0,0.0,334.0,0.1672473867595819
134115,12.0,0.0,Haryana,Panchkula,113.0,151.0,7.0,98.0,0.0,120.0,0.06140350877192982
134116,107.0,1.0,Haryana,Panchkula,1832.0,1333.0,1152.0,4833.0,0.009174311926605505,2984.0,0.6284779050736498
134117,17.0,0.0,Haryana,Panchkula,126.0,88.0,64.0,261.0,0.0,190.0,0.5039370078740157
134118,178.0,3.0,Haryana,Panchkula,1911.0,2550.0,264.0,1924.0,0.016483516483516484,2175.0,0.13807531380753138
134201,88.0,0.0,Haryana,Panchkula,713.0,846.0,41.0,575.0,0.0,754.0,0.05742296918767507
134202,219.0,3.0,Haryana,Ambala,1362.0,2011.0,175.0,2069.0,0.013452914798206279,1537.0,0.12839325018341893
134203,400.0,0.0,Haryana,Ambala,3124.0,5097.0,626.0,4500.0,0.0,3750.0,0.20032
134204,126.0,1.0,Haryana,Panchkula,1395.0,2445.0,206.0,2160.0,0.0078125,1601.0,0.14756446991404013
134205,44.0,0.0,Haryana,Panchkula,484.0,582.0,26.0,408.0,0.0,510.0,0.05360824742268041
135001,1084.0,4.0,Haryana,Yamuna Nagar,12213.0,17146.0,1840.0,12571.0,0.0036730945821854912,14053.0,0.15064679875552645
135002,99.0,0.0,Haryana,Yamuna Nagar,1048.0,1530.0,160.0,1273.0,0.0,1208.0,0.15252621544327932
135003,332.0,1.0,Haryana,Yamuna Nagar,3653.0,5883.0,1582.0,9829.0,0.0029940119760479044,5235.0,0.4329501915708812
135021,134.0,0.0,Haryana,Yamuna Nagar,1229.0,2005.0,198.0,2015.0,0.0,1427.0,0.16097560975609757
135101,237.0,1.0,Haryana,Yamuna Nagar,2686.0,3492.0,482.0,4132.0,0.0041841004184100415,3168.0,0.17938221064384072
135102,255.0,2.0,Haryana,Yamuna Nagar,2284.0,3743.0,577.0,4553.0,0.007751937984496124,2861.0,0.2525164113785558
135103,247.0,0.0,Haryana,Yamuna Nagar,1956.0,3392.0,275.0,2943.0,0.0,2231.0,0.14052120592743997
135106,111.0,0.0,Haryana,Yamuna Nagar,969.0,1403.0,80.0,647.0,0.0,1049.0,0.08247422680412371
135133,344.0,0.0,Haryana,Yamuna Nagar,3154.0,6697.0,587.0,3844.0,0.0,3741.0,0.186053882725832
136020,78.0,0.0,Haryana,Kaithal,987.0,1510.0,123.0,578.0,0.0,1110.0,0.12449392712550607
136021,97.0,1.0,Haryana,Kaithal,1526.0,2628.0,153.0,722.0,0.010101010101010102,1679.0,0.10019646365422397
136026,135.0,0.0,Haryana,Kaithal,1937.0,3021.0,79.0,452.0,0.0,2016.0,0.04076367389060888
136027,1267.0,11.0,Haryana,Kaithal,12574.0,15703.0,2930.0,19900.0,0.008600469116497263,15504.0,0.23300198807157058
136030,86.0,0.0,Haryana,Kurukshetra,959.0,1841.0,39.0,235.0,0.0,998.0,0.040625
136033,179.0,0.0,Haryana,Kaithal,2071.0,2478.0,229.0,1775.0,0.0,2300.0,0.11052123552123552
136034,210.0,0.0,Haryana,Kaithal,2998.0,3912.0,442.0,3820.0,0.0,3440.0,0.14738246082027343
136035,104.0,0.0,Haryana,Kaithal,1617.0,1722.0,265.0,2103.0,0.0,1882.0,0.16378244746600742
136038,32.0,0.0,Haryana,Kurukshetra,395.0,810.0,24.0,153.0,0.0,419.0,0.06060606060606061
136042,77.0,0.0,Haryana,Kaithal,1719.0,2440.0,101.0,892.0,0.0,1820.0,0.05872093023255814
136043,190.0,0.0,Haryana,Kaithal,2357.0,4137.0,167.0,1181.0,0.0,2524.0,0.07082273112807463
136044,136.0,0.0,Haryana,Kaithal,1409.0,2194.0,104.0,590.0,0.0,1513.0,0.07375886524822695
136117,421.0,0.0,Haryana,Kaithal,5213.0,5801.0,402.0,2983.0,0.0,5615.0,0.07710011507479862
136118,357.0,0.0,Haryana,Kurukshetra,4047.0,6474.0,1042.0,6268.0,0.0,5089.0,0.2574110671936759
136119,327.0,11.0,Haryana,Kurukshetra,2366.0,4976.0,338.0,2299.0,0.032448377581120944,2704.0,0.14279678918462188
136128,272.0,0.0,Haryana,Kurukshetra,3294.0,7125.0,399.0,3414.0,0.0,3693.0,0.12109256449165402
136129,118.0,0.0,Haryana,Kurukshetra,881.0,2231.0,39.0,363.0,0.0,920.0,0.04421768707482993
136130,75.0,0.0,Haryana,Kurukshetra,838.0,2274.0,34.0,265.0,0.0,872.0,0.04052443384982122
136131,211.0,0.0,Haryana,Kurukshetra,2276.0,4564.0,193.0,1581.0,0.0,2469.0,0.08476064997804128
136132,294.0,0.0,Haryana,Kurukshetra,2345.0,4074.0,286.0,2844.0,0.0,2631.0,0.12190963341858482
136135,378.0,0.0,Haryana,Kurukshetra,3907.0,8292.0,967.0,6500.0,0.0,4874.0,0.24744114636642783
136136,40.0,0.0,Haryana,Kurukshetra,452.0,1358.0,14.0,103.0,0.0,466.0,0.03090507726269316
136156,125.0,0.0,Haryana,Kurukshetra,1592.0,2603.0,139.0,1153.0,0.0,1731.0,0.08725674827369742
140001,169.0,2.0,Punjab,Rupnagar,2498.0,3262.0,162.0,1886.0,0.011627906976744186,2660.0,0.06482593037214886
140101,77.0,3.0,Punjab,Rupnagar,1756.0,2326.0,130.0,2000.0,0.037037037037037035,1886.0,0.07398975526465566
140102,35.0,1.0,Punjab,Fatehgarh Sahib,730.0,926.0,21.0,380.0,0.02702702702702703,751.0,0.028727770177838577
140103,125.0,0.0,Punjab,SAS Nagar (Mohali),1928.0,2876.0,132.0,1684.0,0.0,2060.0,0.06842923794712286
140108,56.0,0.0,Punjab,Rupnagar,905.0,2105.0,75.0,1033.0,0.0,980.0,0.08278145695364239
140109,30.0,0.0,Punjab,SAS Nagar (Mohali),250.0,557.0,5.0,166.0,0.0,255.0,0.0199203187250996
140110,41.0,1.0,Punjab,SAS Nagar (Mohali),579.0,963.0,36.0,409.0,0.023255813953488372,615.0,0.06206896551724138
140111,65.0,0.0,Punjab,Rupnagar,1041.0,1594.0,47.0,685.0,0.0,1088.0,0.045105566218809984
140112,43.0,0.0,Punjab,Rupnagar,677.0,1046.0,18.0,516.0,0.0,695.0,0.02654867256637168
140113,45.0,0.0,Punjab,Rupnagar,779.0,1050.0,38.0,559.0,0.0,817.0,0.04871794871794872
140114,29.0,0.0,Punjab,Rupnagar,630.0,1012.0,10.0,131.0,0.0,640.0,0.01584786053882726
140115,21.0,1.0,Punjab,Rupnagar,369.0,723.0,7.0,137.0,0.043478260869565216,376.0,0.01891891891891892
140116,48.0,0.0,Punjab,Rupnagar,732.0,1544.0,19.0,162.0,0.0,751.0,0.02592087312414734
140117,160.0,1.0,Punjab,Rupnagar,1905.0,2958.0,60.0,809.0,0.006172839506172839,1965.0,0.03147953830010493
140118,48.0,1.0,Punjab,Rupnagar,515.0,1133.0,33.0,449.0,0.02,548.0,0.06395348837209303
140119,57.0,0.0,Punjab,Rupnagar,698.0,1223.0,34.0,413.0,0.0,732.0,0.04864091559370529
140123,23.0,1.0,Punjab,Rupnagar,563.0,1093.0,29.0,227.0,0.04,592.0,0.051418439716312055
140124,56.0,0.0,Punjab,Rupnagar,701.0,912.0,45.0,441.0,0.0,746.0,0.0641025641025641
140125,40.0,0.0,Punjab,Rupnagar,574.0,875.0,47.0,532.0,0.0,621.0,0.0817391304347826
140126,85.0,3.0,Punjab,Rupnagar,1391.0,2067.0,144.0,1410.0,0.033707865168539325,1535.0,0.10344827586206896
140133,53.0,0.0,Punjab,Rupnagar,747.0,1417.0,57.0,411.0,0.0,804.0,0.07620320855614973
140201,55.0,0.0,Punjab,SAS Nagar (Mohali),758.0,716.0,70.0,913.0,0.0,828.0,0.0922266139657444
140301,1177.0,72.0,Punjab,SAS Nagar (Mohali),4994.0,5786.0,1536.0,18519.0,0.0576,6530.0,0.3075075075075075
140306,112.0,2.0,Punjab,SAS Nagar (Mohali),1492.0,1342.0,119.0,1812.0,0.017391304347826087,1611.0,0.07970529135967849
140307,111.0,2.0,Punjab,SAS Nagar (Mohali),1429.0,1626.0,120.0,1875.0,0.017543859649122806,1549.0,0.08391608391608392
140308,78.0,4.0,Punjab,SAS Nagar (Mohali),827.0,706.0,103.0,1381.0,0.04819277108433735,930.0,0.12439613526570048
140401,420.0,2.0,Punjab,Patiala,6291.0,7043.0,1019.0,9484.0,0.004728132387706856,7310.0,0.1619516846789574
140405,27.0,0.0,Punjab,Fatehgarh Sahib,450.0,689.0,9.0,218.0,0.0,459.0,0.019955654101995565
140406,236.0,3.0,Punjab,Fatehgarh Sahib,4196.0,5094.0,402.0,5993.0,0.0125,4598.0,0.09578270192994996
140407,12.0,1.0,Punjab,Fatehgarh Sahib,193.0,287.0,3.0,115.0,0.07142857142857142,196.0,0.015463917525773196
140412,84.0,0.0,Punjab,Fatehgarh Sahib,2376.0,2408.0,96.0,1598.0,0.0,2472.0,0.040387042490534285
140413,21.0,2.0,Punjab,Rupnagar,451.0,766.0,10.0,360.0,0.08333333333333333,461.0,0.022123893805309734
140417,100.0,1.0,Punjab,Patiala,1428.0,2108.0,65.0,896.0,0.00980392156862745,1493.0,0.04548635409377187
140501,161.0,0.0,Punjab,SAS Nagar (Mohali),2715.0,2525.0,175.0,2115.0,0.0,2890.0,0.06443298969072164
140506,7.0,0.0,Punjab,SAS Nagar (Mohali),67.0,67.0,10.0,132.0,0.0,77.0,0.14705882352941177
140507,183.0,1.0,Punjab,SAS Nagar (Mohali),1991.0,1737.0,305.0,3395.0,0.005405405405405406,2296.0,0.15311244979919678
140601,145.0,3.0,Punjab,S.A.S Nagar(Mohali),1980.0,2484.0,67.0,1087.0,0.020134228187919462,2047.0,0.03382130237253912
140602,86.0,0.0,Punjab,Fatehgarh Sahib,1032.0,1422.0,38.0,687.0,0.0,1070.0,0.036786060019361085
140603,352.0,3.0,Punjab,SAS Nagar (Mohali),3460.0,2279.0,1156.0,12216.0,0.008426966292134831,4616.0,0.33400751227968795
140604,48.0,0.0,Punjab,S.A.S Nagar(Mohali),1039.0,596.0,98.0,996.0,0.0,1137.0,0.09423076923076923
140701,98.0,1.0,Punjab,Patiala,1190.0,1817.0,44.0,904.0,0.01,1234.0,0.036943744752308987
140702,98.0,0.0,Punjab,Patiala,1090.0,1335.0,63.0,1231.0,0.0,1153.0,0.05774518790100825
140802,38.0,0.0,Punjab,Fatehgarh Sahib,586.0,645.0,21.0,313.0,0.0,607.0,0.03577512776831346
140901,59.0,2.0,Punjab,SAS Nagar (Mohali),887.0,650.0,113.0,1174.0,0.03225806451612903,1000.0,0.12725225225225226
141001,1586.0,83.0,Punjab,Ludhiana,7084.0,8539.0,873.0,12207.0,0.04970059880239521,7957.0,0.1232180663373324
141002,191.0,26.0,Punjab,Ludhiana,1748.0,1541.0,55.0,1014.0,0.11926605504587157,1803.0,0.031446540880503145
141003,1473.0,169.0,Punjab,Ludhiana,7124.0,7904.0,699.0,11250.0,0.10286062081558126,7823.0,0.09810526315789474
141004,4.0,0.0,Punjab,Ludhiana,35.0,38.0,4.0,27.0,0.0,39.0,0.1111111111111111
141006,32.0,3.0,Punjab,Ludhiana,579.0,576.0,23.0,384.0,0.08333333333333333,602.0,0.039655172413793106
141007,2058.0,145.0,Punjab,Ludhiana,5659.0,10498.0,760.0,10301.0,0.06578947368421052,6419.0,0.13427561837455831
141008,2096.0,84.0,Punjab,Ludhiana,7927.0,10907.0,1666.0,21697.0,0.03851444291609354,9593.0,0.2101412714429869
141010,560.0,75.0,Punjab,Ludhiana,2863.0,5254.0,552.0,7100.0,0.1179245283018868,3415.0,0.19273743016759776
141012,299.0,36.0,Punjab,Ludhiana,1597.0,1578.0,112.0,1700.0,0.10714285714285714,1709.0,0.07008760951188986
141013,258.0,12.0,Punjab,Ludhiana,2231.0,2331.0,179.0,2658.0,0.04428044280442804,2410.0,0.08019713261648745
141014,165.0,25.0,Punjab,Ludhiana,1494.0,1724.0,155.0,2400.0,0.13089005235602094,1649.0,0.10367892976588629
