pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio,anomaly_label,anomaly_score,primary_risk_factor,risk_status,lat,lon,geo_accuracy
122503,190.0,0.0,Haryana,Gurgaon,2185.0,1695.0,353.0,2587.0,0.0,2538.0,0.1614821591948765,1,0.3048999670878625,adult_spike_ratio,Low,0.0,0.0,Low
122504,135.0,0.0,Haryana,Gurgaon,1089.0,1051.0,107.0,850.0,0.0,1196.0,0.0981651376146789,1,0.3293397600034489,adult_spike_ratio,Low,0.0,0.0,Low
122505,228.0,1.0,Haryana,Gurgaon,1793.0,1571.0,1251.0,9530.0,0.0043478260869565,3044.0,0.697324414715719,1,0.1127422206642687,ghost_ratio,Low,0.0,0.0,Low
122506,185.0,1.0,Haryana,Gurgaon,1379.0,1376.0,306.0,2339.0,0.0053475935828877,1685.0,0.2217391304347826,1,0.293003744894276,velocity_index,Low,0.0,0.0,Low
122508,4326.0,42.0,Haryana,Mewat,12382.0,9775.0,3024.0,30757.0,0.0096131837949187,15406.0,0.2442057659694742,1,0.052244382074875,velocity_index,Low,0.0,0.0,Low
123001,822.0,10.0,Haryana,Mahendragarh,6274.0,7364.0,1067.0,8847.0,0.0120048019207683,7341.0,0.1700398406374502,1,0.2027583235469981,velocity_index,Low,0.0,0.0,Low
123021,303.0,0.0,Haryana,Mahendragarh,2604.0,3632.0,520.0,4451.0,0.0,3124.0,0.1996161228406909,1,0.2962187832101713,adult_spike_ratio,Low,0.0,0.0,Low
123023,360.0,0.0,Haryana,Mahendragarh,3012.0,3780.0,203.0,2287.0,0.0,3215.0,0.067374709591769,1,0.2957494340059081,adult_spike_ratio,Low,0.0,0.0,Low
123024,149.0,0.0,Haryana,Mahendragarh,1325.0,2037.0,124.0,1182.0,0.0,1449.0,0.0935143288084464,1,0.3266897967940386,adult_spike_ratio,Low,0.0,0.0,Low
123027,308.0,0.0,Haryana,Mahendragarh,2126.0,3118.0,576.0,3147.0,0.0,2702.0,0.2708039492242595,1,0.2692055602990728,ghost_ratio,Low,0.0,0.0,Low
123028,118.0,2.0,Haryana,Mahendragarh,755.0,1152.0,56.0,533.0,0.0165289256198347,811.0,0.074074074074074,1,0.3078472681025679,velocity_index,Low,0.0,0.0,Low
123029,368.0,8.0,Haryana,Mahendragarh,3181.0,5143.0,402.0,4176.0,0.0212201591511936,3583.0,0.1263356379635449,1,0.280427852734241,velocity_index,Low,0.0,0.0,Low
123034,148.0,4.0,Haryana,Mahendragarh,1224.0,2108.0,156.0,809.0,0.0261437908496732,1380.0,0.1273469387755102,1,0.3083585620202639,velocity_index,Low,0.0,0.0,Low
123035,121.0,0.0,Haryana,Rewari,1016.0,1075.0,51.0,571.0,0.0,1067.0,0.0501474926253687,1,0.3173016559486483,adult_spike_ratio,Low,0.0,0.0,Low
123101,85.0,0.0,Haryana,Rewari,1249.0,1095.0,223.0,1466.0,0.0,1472.0,0.1784,1,0.3186308358186982,adult_spike_ratio,Low,0.0,0.0,Low
123102,93.0,2.0,Haryana,Rewari,1081.0,1477.0,98.0,635.0,0.0208333333333333,1179.0,0.0905730129390018,1,0.309437490054145,velocity_index,Low,0.0,0.0,Low
123103,70.0,0.0,Haryana,Rewari,696.0,812.0,67.0,417.0,0.0,763.0,0.0961262553802008,1,0.3311025532615246,velocity_index,Low,0.0,0.0,Low
123106,174.0,1.0,Haryana,Rewari,2439.0,1794.0,764.0,4691.0,0.0056818181818181,3203.0,0.3131147540983606,1,0.2419448130891547,ghost_ratio,Low,0.0,0.0,Low
123110,19.0,0.0,Haryana,Rewari,344.0,288.0,27.0,207.0,0.0,371.0,0.0782608695652174,1,0.3262381489642302,adult_spike_ratio,Low,0.0,0.0,Low
123301,70.0,0.0,Haryana,Rewari,604.0,564.0,119.0,576.0,0.0,723.0,0.196694214876033,1,0.321234964394579,adult_spike_ratio,Low,0.0,0.0,Low
123302,126.0,0.0,Haryana,Rewari,1484.0,1443.0,151.0,808.0,0.0,1635.0,0.1016835016835016,1,0.3232542959477083,adult_spike_ratio,Low,0.0,0.0,Low
123303,126.0,0.0,Haryana,Rewari,1388.0,1566.0,148.0,1079.0,0.0,1536.0,0.1065514758819294,1,0.3198445200008543,adult_spike_ratio,Low,0.0,0.0,Low
123304,0.0,0.0,0,0,0.0,0.0,4.0,12.0,0.0,4.0,4.0,-1,-0.0363765624324572,ghost_ratio,CRITICAL,28.196642,76.623454,High
123401,834.0,1.0,Haryana,Rewari,8898.0,9324.0,3528.0,20623.0,0.0011961722488038,12426.0,0.3964490392178896,1,0.0385901385622846,velocity_index,Low,0.0,0.0,Low
123411,222.0,0.0,Haryana,Rewari,2049.0,2148.0,419.0,2544.0,0.0,2468.0,0.204390243902439,1,0.297585551487403,adult_spike_ratio,Low,0.0,0.0,Low
123412,61.0,0.0,Haryana,Rewari,547.0,508.0,51.0,362.0,0.0,598.0,0.0930656934306569,1,0.3265563890720954,adult_spike_ratio,Low,0.0,0.0,Low
123501,272.0,2.0,Haryana,Rewari,2552.0,2026.0,466.0,3342.0,0.0072727272727272,3018.0,0.1825303564433999,1,0.2902853227194226,adult_spike_ratio,Low,0.0,0.0,Low
124001,1528.0,59.0,Haryana,Rohtak,11669.0,21758.0,2376.0,11651.0,0.0371536523929471,14045.0,0.203598971722365,1,0.071032174540902,velocity_index,Low,0.0,0.0,Low
124021,126.0,1.0,Haryana,Rohtak,1034.0,2046.0,84.0,564.0,0.0078125,1118.0,0.081159420289855,1,0.310331085888053,velocity_index,Low,0.0,0.0,Low
124022,56.0,0.0,Haryana,Rohtak,507.0,1143.0,27.0,178.0,0.0,534.0,0.0531496062992126,1,0.3187393059858451,adult_spike_ratio,Low,0.0,0.0,Low
124102,91.0,0.0,Haryana,Jhajjar,540.0,1294.0,37.0,301.0,0.0,577.0,0.0683918669131238,1,0.3255364309135395,adult_spike_ratio,Low,0.0,0.0,Low
124103,398.0,0.0,Haryana,Jhajjar,3549.0,4074.0,540.0,5178.0,0.0,4089.0,0.152112676056338,1,0.2611835786008633,velocity_index,Low,0.0,0.0,Low
124104,97.0,0.0,Haryana,Jhajjar,788.0,946.0,45.0,391.0,0.0,833.0,0.0570342205323193,1,0.3222948009440946,velocity_index,Low,0.0,0.0,Low
124105,128.0,0.0,Haryana,Jhajjar,1306.0,1258.0,141.0,991.0,0.0,1447.0,0.1078806426931905,1,0.3240392973505797,adult_spike_ratio,Low,0.0,0.0,Low
124106,139.0,0.0,Haryana,Jhajjar,1626.0,2500.0,92.0,949.0,0.0,1718.0,0.0565457897971727,1,0.3112109438381961,adult_spike_ratio,Low,0.0,0.0,Low
124107,112.0,0.0,Haryana,Jhajjar,715.0,1458.0,43.0,447.0,0.0,758.0,0.0600558659217877,1,0.3232451682757903,velocity_index,Low,0.0,0.0,Low
124108,169.0,0.0,Haryana,Jhajjar,1291.0,1427.0,102.0,920.0,0.0,1393.0,0.0789473684210526,1,0.3260866008192885,adult_spike_ratio,Low,0.0,0.0,Low
124109,133.0,0.0,Haryana,Jhajjar,1251.0,1840.0,69.0,539.0,0.0,1320.0,0.0551118210862619,1,0.3147000144861701,adult_spike_ratio,Low,0.0,0.0,Low
124111,115.0,0.0,Haryana,Rohtak,956.0,2208.0,113.0,645.0,0.0,1069.0,0.1180773249738767,1,0.3339741162930952,adult_spike_ratio,Low,0.0,0.0,Low
124112,291.0,0.0,Haryana,Rohtak,2521.0,5261.0,455.0,2294.0,0.0,2976.0,0.1804123711340206,1,0.2952224891888154,adult_spike_ratio,Low,0.0,0.0,Low
124113,121.0,0.0,Haryana,Rohtak,1242.0,2957.0,160.0,926.0,0.0,1402.0,0.1287208366854384,1,0.3253681748638029,adult_spike_ratio,Low,0.0,0.0,Low
124142,51.0,0.0,Haryana,Jhajjar,652.0,678.0,70.0,527.0,0.0,722.0,0.1071975497702909,1,0.3282773746915794,adult_spike_ratio,Low,0.0,0.0,Low
124146,82.0,0.0,Haryana,Jhajjar,1077.0,1842.0,66.0,469.0,0.0,1143.0,0.0612244897959183,1,0.3207380487680157,adult_spike_ratio,Low,0.0,0.0,Low
124201,86.0,0.0,Haryana,Jhajjar,903.0,2236.0,17.0,166.0,0.0,920.0,0.0188053097345132,1,0.2826363285001488,ghost_ratio,Low,0.0,0.0,Low
124202,90.0,0.0,Haryana,Jhajjar,792.0,1658.0,24.0,226.0,0.0,816.0,0.030264817150063,1,0.3042334451317485,velocity_index,Low,0.0,0.0,Low
124303,103.0,0.0,Haryana,Rohtak,997.0,1857.0,131.0,679.0,0.0,1128.0,0.1312625250501002,1,0.3271980037241735,adult_spike_ratio,Low,0.0,0.0,Low
124401,142.0,0.0,Haryana,Rohtak,1079.0,2138.0,159.0,860.0,0.0,1238.0,0.1472222222222222,1,0.3219358759977424,adult_spike_ratio,Low,0.0,0.0,Low
124404,31.0,0.0,Haryana,Jhajjar,301.0,514.0,20.0,163.0,0.0,321.0,0.0662251655629139,1,0.3244246267599094,adult_spike_ratio,Low,0.0,0.0,Low
124406,68.0,1.0,Haryana,Rohtak,341.0,663.0,48.0,400.0,0.0142857142857142,389.0,0.1403508771929824,1,0.3000712157180091,velocity_index,Low,0.0,0.0,Low
124411,72.0,0.0,Haryana,Rohtak,670.0,1481.0,37.0,179.0,0.0,707.0,0.0551415797317436,1,0.3211343123939689,velocity_index,Low,0.0,0.0,Low
124412,79.0,0.0,Haryana,Rohtak,778.0,1639.0,65.0,305.0,0.0,843.0,0.0834403080872914,1,0.3305370581335408,adult_spike_ratio,Low,0.0,0.0,Low
124501,295.0,0.0,Haryana,Rohtak,2439.0,3954.0,268.0,2351.0,0.0,2707.0,0.1098360655737704,1,0.3054847804762554,adult_spike_ratio,Low,0.0,0.0,Low
124504,56.0,0.0,Haryana,Jhajjar,371.0,543.0,24.0,225.0,0.0,395.0,0.064516129032258,1,0.323505125978124,adult_spike_ratio,Low,0.0,0.0,Low
124505,74.0,0.0,Haryana,Jhajjar,839.0,902.0,51.0,602.0,0.0,890.0,0.0607142857142857,1,0.3231067458891868,velocity_index,Low,0.0,0.0,Low
124506,27.0,0.0,Haryana,Jhajjar,372.0,380.0,12.0,144.0,0.0,384.0,0.032171581769437,1,0.3061825508623288,adult_spike_ratio,Low,0.0,0.0,Low
124507,698.0,10.0,Haryana,Jhajjar,8025.0,7705.0,2394.0,16218.0,0.0141043723554301,10419.0,0.2982805880887116,1,0.0985706965988293,velocity_index,Low,0.0,0.0,Low
124513,46.0,0.0,Haryana,Rohtak,428.0,619.0,20.0,202.0,0.0,448.0,0.0466200466200466,1,0.3190490147691339,adult_spike_ratio,Low,0.0,0.0,Low
124514,172.0,0.0,Haryana,Rohtak,1558.0,3013.0,225.0,1310.0,0.0,1783.0,0.1443232841565105,1,0.317091091559891,adult_spike_ratio,Low,0.0,0.0,Low
125001,1651.0,11.0,Haryana,Hisar,16841.0,17747.0,2089.0,14467.0,0.0066145520144317,18930.0,0.1240351502196888,1,0.0686661439143911,velocity_index,Low,0.0,0.0,Low
125004,114.0,0.0,Haryana,Hisar,1459.0,1848.0,104.0,844.0,0.0,1563.0,0.0712328767123287,1,0.3202558528851645,adult_spike_ratio,Low,0.0,0.0,Low
125005,92.0,0.0,Haryana,Hisar,868.0,1187.0,76.0,643.0,0.0,944.0,0.0874568469505178,1,0.3306548256946218,velocity_index,Low,0.0,0.0,Low
125006,82.0,0.0,Haryana,Hisar,779.0,808.0,43.0,318.0,0.0,822.0,0.0551282051282051,1,0.322242581825071,velocity_index,Low,0.0,0.0,Low
125011,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.2521203214867692,ghost_ratio,Low,0.0,0.0,Low
125033,689.0,4.0,Haryana,Hisar,8161.0,9134.0,1436.0,12704.0,0.0057636887608069,9597.0,0.1759372702768929,1,0.1667659623237617,velocity_index,Low,0.0,0.0,Low
125037,29.0,0.0,Haryana,Hisar,422.0,682.0,25.0,204.0,0.0,447.0,0.0591016548463357,1,0.3224836216482223,adult_spike_ratio,Low,0.0,0.0,Low
125038,73.0,0.0,Haryana,Hisar,738.0,1100.0,82.0,752.0,0.0,820.0,0.1109607577807848,1,0.3295332045040752,velocity_index,Low,0.0,0.0,Low
125039,308.0,1.0,Haryana,Hisar,3496.0,4704.0,626.0,6127.0,0.0032258064516129,4122.0,0.1790105804975693,1,0.2438040410381551,velocity_index,Low,0.0,0.0,Low
125042,167.0,0.0,Haryana,Hisar,1863.0,2663.0,127.0,1237.0,0.0,1990.0,0.0681330472103004,1,0.3157317686385152,adult_spike_ratio,Low,0.0,0.0,Low
125044,161.0,0.0,Haryana,Hisar,1302.0,1726.0,255.0,1449.0,0.0,1557.0,0.1957022256331542,1,0.3137231733866361,adult_spike_ratio,Low,0.0,0.0,Low
125047,223.0,1.0,Haryana,Hisar,2254.0,2605.0,169.0,1546.0,0.0044444444444444,2423.0,0.0749445676274944,1,0.288584022238491,ghost_ratio,Low,0.0,0.0,Low
125048,126.0,0.0,Haryana,Fatehabad,1317.0,2368.0,58.0,469.0,0.0,1375.0,0.0440060698027314,1,0.3063916151324699,adult_spike_ratio,Low,0.0,0.0,Low
125049,128.0,2.0,Haryana,Hisar,1260.0,1769.0,109.0,872.0,0.015267175572519,1369.0,0.0864393338620142,1,0.3092605665433888,velocity_index,Low,0.0,0.0,Low
125050,580.0,2.0,Haryana,Fatehabad,7224.0,7906.0,1698.0,12395.0,0.0034305317324185,8922.0,0.2350173010380623,1,0.152494643058854,velocity_index,Low,0.0,0.0,Low
125051,500.0,0.0,Haryana,Fatehabad,7620.0,8680.0,1123.0,11209.0,0.0,8743.0,0.1473559900275554,1,0.1762039243594118,velocity_index,Low,0.0,0.0,Low
125052,421.0,0.0,Haryana,Hisar,5159.0,5736.0,638.0,5596.0,0.0,5797.0,0.1236434108527131,1,0.2341431197601595,velocity_index,Low,0.0,0.0,Low
125053,217.0,0.0,Haryana,Fatehabad,2461.0,3747.0,242.0,2322.0,0.0,2703.0,0.0982940698619009,1,0.3073025936910836,adult_spike_ratio,Low,0.0,0.0,Low
125054,62.0,0.0,Haryana,Sirsa,638.0,758.0,37.0,420.0,0.0,675.0,0.0579029733959311,1,0.3234252279237684,velocity_index,Low,0.0,0.0,Low
125055,994.0,2.0,Haryana,Sirsa,13975.0,17340.0,2123.0,20526.0,0.0020060180541624,16098.0,0.151903262736119,1,0.0779019073349841,velocity_index,Low,0.0,0.0,Low
125058,30.0,0.0,Haryana,Sirsa,672.0,736.0,61.0,454.0,0.0,733.0,0.0906389301634472,1,0.329472341757022,adult_spike_ratio,Low,0.0,0.0,Low
125060,119.0,0.0,Haryana,Sirsa,1406.0,1871.0,201.0,1473.0,0.0,1607.0,0.1428571428571428,1,0.3186802028705017,adult_spike_ratio,Low,0.0,0.0,Low
125075,177.0,0.0,Haryana,Sirsa,2244.0,3005.0,132.0,1825.0,0.0,2376.0,0.0587973273942093,1,0.2955184376063021,adult_spike_ratio,Low,0.0,0.0,Low
125076,179.0,0.0,Haryana,Sirsa,1970.0,3044.0,190.0,1631.0,0.0,2160.0,0.0963977676306443,1,0.3137153635055304,adult_spike_ratio,Low,0.0,0.0,Low
125077,146.0,0.0,Haryana,Sirsa,1958.0,2605.0,198.0,2238.0,0.0,2156.0,0.1010719754977029,1,0.3116451908374081,adult_spike_ratio,Low,0.0,0.0,Low
125078,149.0,0.0,Haryana,Sirsa,1731.0,2351.0,67.0,1517.0,0.0,1798.0,0.0386836027713625,1,0.2962643754692917,adult_spike_ratio,Low,0.0,0.0,Low
125101,70.0,0.0,Haryana,Sirsa,508.0,1182.0,24.0,319.0,0.0,532.0,0.0471512770137524,1,0.3170962589543393,adult_spike_ratio,Low,0.0,0.0,Low
125102,204.0,0.0,Haryana,Sirsa,2943.0,4612.0,595.0,4780.0,0.0,3538.0,0.2021059782608695,1,0.2696055826897637,velocity_index,Low,0.0,0.0,Low
125103,181.0,0.0,Haryana,Sirsa,1944.0,2850.0,132.0,2151.0,0.0,2076.0,0.067866323907455,1,0.3089421318028135,adult_spike_ratio,Low,0.0,0.0,Low
125104,340.0,0.0,Haryana,Sirsa,4135.0,6078.0,669.0,7291.0,0.0,4804.0,0.1617504835589941,1,0.2447753931941148,velocity_index,Low,0.0,0.0,Low
125106,145.0,0.0,Haryana,Fatehabad,1763.0,2780.0,110.0,1025.0,0.0,1873.0,0.0623582766439909,1,0.3117227651381515,adult_spike_ratio,Low,0.0,0.0,Low
125110,254.0,0.0,Haryana,Sirsa,3046.0,4488.0,203.0,2197.0,0.0,3249.0,0.0666229077781424,1,0.2894262985215299,adult_spike_ratio,Low,0.0,0.0,Low
125111,282.0,1.0,Haryana,Fatehabad,2500.0,2865.0,671.0,4679.0,0.0035211267605633,3171.0,0.2682926829268293,1,0.2633112671750817,ghost_ratio,Low,0.0,0.0,Low
125112,149.0,0.0,Haryana,Fatehabad,1335.0,1879.0,120.0,1459.0,0.0,1455.0,0.0898203592814371,1,0.3248169756148917,adult_spike_ratio,Low,0.0,0.0,Low
125113,287.0,0.0,Haryana,Hisar,3031.0,3482.0,155.0,1430.0,0.0,3186.0,0.0511213720316622,1,0.2795797614309563,adult_spike_ratio,Low,0.0,0.0,Low
125120,436.0,6.0,Haryana,Fatehabad,4305.0,6745.0,483.0,3945.0,0.0135440180586907,4788.0,0.1121690664189503,1,0.2532790863946613,velocity_index,Low,0.0,0.0,Low
125121,476.0,0.0,Haryana,Hisar,5743.0,7292.0,751.0,7591.0,0.0,6494.0,0.1307451253481894,1,0.2206779837846328,velocity_index,Low,0.0,0.0,Low
125133,99.0,0.0,Haryana,Fatehabad,1279.0,3012.0,67.0,629.0,0.0,1346.0,0.05234375,1,0.3116721324941326,adult_spike_ratio,Low,0.0,0.0,Low
125201,230.0,0.0,Haryana,Sirsa,3475.0,5506.0,344.0,3367.0,0.0,3819.0,0.098964326812428,1,0.2746323565306353,velocity_index,Low,0.0,0.0,Low
126101,280.0,0.0,Haryana,Jind,1841.0,2682.0,490.0,4539.0,0.0,2331.0,0.266015200868621,1,0.2786610959031951,adult_spike_ratio,Low,0.0,0.0,Low
126102,949.0,0.0,Haryana,Jind,7768.0,12779.0,1577.0,10943.0,0.0,9345.0,0.2029862273136825,1,0.1607137554000018,velocity_index,Low,0.0,0.0,Low
126110,76.0,0.0,Haryana,Jind,682.0,1111.0,70.0,593.0,0.0,752.0,0.1024890190336749,1,0.3303043289434519,velocity_index,Low,0.0,0.0,Low
126111,137.0,0.0,Haryana,Jind,894.0,1662.0,42.0,526.0,0.0,936.0,0.0469273743016759,1,0.3173322102432357,velocity_index,Low,0.0,0.0,Low
126112,384.0,0.0,Haryana,Jind,4208.0,8584.0,508.0,4141.0,0.0,4716.0,0.1206937514849132,1,0.2517834855871781,velocity_index,Low,0.0,0.0,Low
126113,182.0,0.0,Haryana,Jind,1718.0,2562.0,137.0,1604.0,0.0,1855.0,0.079697498545666,1,0.3221332715876513,adult_spike_ratio,Low,0.0,0.0,Low
126114,237.0,0.0,Haryana,Jind,1521.0,3350.0,119.0,991.0,0.0,1640.0,0.0781865965834428,1,0.3240044140910122,adult_spike_ratio,Low,0.0,0.0,Low
126115,337.0,0.0,Haryana,Jind,3154.0,5464.0,384.0,3328.0,0.0,3538.0,0.1217115689381933,1,0.287357415974783,velocity_index,Low,0.0,0.0,Low
126116,796.0,0.0,Haryana,Jind,9467.0,12068.0,1241.0,9439.0,0.0,10708.0,0.1310730882974229,1,0.1417855107368816,velocity_index,Low,0.0,0.0,Low
126125,192.0,0.0,Haryana,Jind,1731.0,3652.0,160.0,1377.0,0.0,1891.0,0.092378752886836,1,0.3208132135310935,adult_spike_ratio,Low,0.0,0.0,Low
126152,159.0,0.0,Haryana,Jind,1893.0,2477.0,195.0,1609.0,0.0,2088.0,0.1029567053854276,1,0.3116752237310727,adult_spike_ratio,Low,0.0,0.0,Low
127020,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2481962724929879,ghost_ratio,Low,0.0,0.0,Low
127021,743.0,7.0,Haryana,Bhiwani,8145.0,13574.0,1190.0,7589.0,0.0093209054593874,9335.0,0.1460839675914559,1,0.185001033625926,velocity_index,Low,0.0,0.0,Low
127022,75.0,0.0,Haryana,Bhiwani,649.0,788.0,118.0,902.0,0.0,767.0,0.1815384615384615,1,0.3264883956033861,adult_spike_ratio,Low,0.0,0.0,Low
127025,55.0,0.0,Haryana,Bhiwani,754.0,918.0,67.0,495.0,0.0,821.0,0.0887417218543046,1,0.3312145103348695,velocity_index,Low,0.0,0.0,Low
127026,130.0,0.0,Haryana,Charkhi Dadri,1039.0,1360.0,83.0,781.0,0.0,1122.0,0.0798076923076923,1,0.3280698390784438,adult_spike_ratio,Low,0.0,0.0,Low
127027,69.0,1.0,Haryana,Bhiwani,607.0,1533.0,81.0,418.0,0.0140845070422535,688.0,0.1332236842105263,1,0.3120107014280201,velocity_index,Low,0.0,0.0,Low
127028,152.0,1.0,Haryana,Bhiwani,1408.0,1736.0,75.0,808.0,0.0064935064935064,1483.0,0.0532292405961674,1,0.2858131419063148,velocity_index,Low,0.0,0.0,Low
127029,77.0,0.0,Haryana,Bhiwani,989.0,1871.0,66.0,615.0,0.0,1055.0,0.0666666666666666,1,0.3241063766069183,adult_spike_ratio,Low,0.0,0.0,Low
127030,133.0,0.0,Haryana,Bhiwani,1060.0,1631.0,122.0,1299.0,0.0,1182.0,0.1149858623939679,1,0.3291757035606817,adult_spike_ratio,Low,0.0,0.0,Low
127031,127.0,2.0,Haryana,Bhiwani,1633.0,2719.0,217.0,1225.0,0.0153846153846153,1850.0,0.1328029375764993,1,0.3086956683507209,ghost_ratio,Low,0.0,0.0,Low
127032,202.0,0.0,Haryana,Bhiwani,2169.0,3898.0,149.0,1068.0,0.0,2318.0,0.068663594470046,1,0.307036997621925,adult_spike_ratio,Low,0.0,0.0,Low
127035,114.0,0.0,Haryana,Bhiwani,786.0,1596.0,53.0,385.0,0.0,839.0,0.0673443456162642,1,0.3284546332076227,velocity_index,Low,0.0,0.0,Low
127040,293.0,1.0,Haryana,Bhiwani,2666.0,4705.0,273.0,1962.0,0.0033898305084745,2939.0,0.1023622047244094,1,0.2937107993463157,ghost_ratio,Low,0.0,0.0,Low
127041,111.0,0.0,Haryana,Bhiwani,1074.0,2146.0,37.0,322.0,0.0,1111.0,0.0344186046511627,1,0.3033606869928006,adult_spike_ratio,Low,0.0,0.0,Low
127042,71.0,0.0,Haryana,Charkhi Dadri,859.0,1346.0,126.0,791.0,0.0,985.0,0.1465116279069767,1,0.3271143281521339,velocity_index,Low,0.0,0.0,Low
127043,119.0,0.0,Haryana,Bhiwani,1147.0,1516.0,87.0,986.0,0.0,1234.0,0.0757839721254355,1,0.3241034011885808,adult_spike_ratio,Low,0.0,0.0,Low
127045,36.0,0.0,Haryana,Bhiwani,306.0,414.0,24.0,120.0,0.0,330.0,0.0781758957654723,1,0.3248014478810114,adult_spike_ratio,Low,0.0,0.0,Low
127046,199.0,0.0,Haryana,Bhiwani,2022.0,3093.0,419.0,2567.0,0.0,2441.0,0.2071181413741967,1,0.2978877090039468,adult_spike_ratio,Low,0.0,0.0,Low
127110,20.0,0.0,Haryana,Bhiwani,222.0,349.0,13.0,98.0,0.0,235.0,0.0582959641255605,1,0.3137504323986044,adult_spike_ratio,Low,0.0,0.0,Low
127111,89.0,0.0,Haryana,Bhiwani,1249.0,2091.0,152.0,1067.0,0.0,1401.0,0.1216,1,0.3284584460735463,adult_spike_ratio,Low,0.0,0.0,Low
127114,89.0,0.0,Haryana,Bhiwani,919.0,1787.0,87.0,619.0,0.0,1006.0,0.0945652173913043,1,0.3302221108238753,adult_spike_ratio,Low,0.0,0.0,Low
127201,300.0,4.0,Haryana,Bhiwani,2709.0,3924.0,342.0,3652.0,0.0131147540983606,3051.0,0.1261992619926199,1,0.2960591181846342,ghost_ratio,Low,0.0,0.0,Low
127306,375.0,0.0,Haryana,Bhiwani,2587.0,3525.0,935.0,5699.0,0.0,3522.0,0.3612828438948995,1,0.2022414568535191,ghost_ratio,Low,0.0,0.0,Low
127307,74.0,0.0,Haryana,Bhiwani,580.0,667.0,92.0,813.0,0.0,672.0,0.1583476764199655,1,0.328096660792783,adult_spike_ratio,Low,0.0,0.0,Low
127308,136.0,0.0,Haryana,Bhiwani,2255.0,2739.0,209.0,1874.0,0.0,2464.0,0.0926418439716312,1,0.3100366137643676,adult_spike_ratio,Low,0.0,0.0,Low
127309,157.0,0.0,Haryana,Bhiwani,1501.0,2502.0,319.0,2057.0,0.0,1820.0,0.2123834886817576,1,0.3103139335883786,adult_spike_ratio,Low,0.0,0.0,Low
127310,145.0,0.0,Haryana,Charkhi Dadri,1364.0,1632.0,262.0,1960.0,0.0,1626.0,0.1919413919413919,1,0.3158426321656766,adult_spike_ratio,Low,0.0,0.0,Low
127311,8.0,0.0,Haryana,Charkhi Dadri,2.0,2.0,2.0,16.0,0.0,4.0,0.6666666666666666,1,0.153869869065838,ghost_ratio,Low,0.0,0.0,Low
127312,63.0,0.0,Haryana,Charkhi Dadri,190.0,469.0,102.0,489.0,0.0,292.0,0.5340314136125655,1,0.1902447300537331,ghost_ratio,Low,0.0,0.0,Low
131001,1271.0,31.0,Haryana,Sonipat,9328.0,9350.0,3715.0,23231.0,0.0237912509593246,13043.0,0.3982206024225533,1,0.0348408130908752,velocity_index,Low,0.0,0.0,Low
131021,139.0,0.0,Haryana,Sonipat,1079.0,1349.0,359.0,2000.0,0.0,1438.0,0.3324074074074074,1,0.2650545904175313,ghost_ratio,Low,0.0,0.0,Low
131022,66.0,0.0,Haryana,Sonipat,590.0,652.0,24.0,238.0,0.0,614.0,0.0406091370558375,1,0.3150428014076499,velocity_index,Low,0.0,0.0,Low
131023,175.0,0.0,Haryana,Sonipat,1361.0,1878.0,318.0,2401.0,0.0,1679.0,0.2334801762114537,1,0.3049628560150711,adult_spike_ratio,Low,0.0,0.0,Low
131024,99.0,0.0,Haryana,Sonipat,693.0,1143.0,100.0,724.0,0.0,793.0,0.1440922190201729,1,0.3246717705630805,adult_spike_ratio,Low,0.0,0.0,Low
131027,140.0,0.0,Haryana,Sonipat,1225.0,1366.0,172.0,1301.0,0.0,1397.0,0.1402936378466558,1,0.3212923637762861,adult_spike_ratio,Low,0.0,0.0,Low
131028,83.0,2.0,Haryana,Sonipat,859.0,1066.0,174.0,1866.0,0.0232558139534883,1033.0,0.2023255813953488,1,0.3000958812402132,velocity_index,Low,0.0,0.0,Low
131029,97.0,1.0,Haryana,Sonipat,981.0,1276.0,240.0,1311.0,0.0101010101010101,1221.0,0.2443991853360488,1,0.2942860286214284,velocity_index,Low,0.0,0.0,Low
131039,113.0,0.0,Haryana,Sonipat,813.0,1111.0,82.0,617.0,0.0,895.0,0.1007371007371007,1,0.3302095444137333,velocity_index,Low,0.0,0.0,Low
131101,483.0,1.0,Haryana,Sonipat,3795.0,5316.0,680.0,4497.0,0.002061855670103,4475.0,0.1791359325605901,1,0.2443658024992124,velocity_index,Low,0.0,0.0,Low
131102,105.0,2.0,Haryana,Sonipat,792.0,1371.0,41.0,254.0,0.0185185185185185,833.0,0.051702395964691,1,0.3032423311342099,velocity_index,Low,0.0,0.0,Low
131103,102.0,0.0,Haryana,Sonipat,849.0,1142.0,136.0,1026.0,0.0,985.0,0.16,1,0.327423555240768,adult_spike_ratio,Low,0.0,0.0,Low
131301,589.0,0.0,Haryana,Sonipat,5242.0,9325.0,966.0,7271.0,0.0,6208.0,0.1842456608811749,1,0.2158031862718989,velocity_index,Low,0.0,0.0,Low
